uniq_id,crawl_timestamp,product_url,product_name,product_category_tree,pid,retail_price,image_name,discounted_price,image,description,overall_rating,brand,product_specifications
f35f27525ab8f5988d3817ee9bb02ce1,2016-03-25 22:59:23 +0000,http://www.flipkart.com/sicons-conditioning-conditoner-dog-shampoo/p/itmeh3zxdz5zzgpz?pid=PSOEH3ZXRTZJUVXM,Sicons Conditioning Conditoner Dog Shampoo,Pet Supplies >> Grooming > Skin & Coat Care >> Shampoo >> Sicons Conditioning Conditoner Dog Shampoo (200 ml),PSOEH3ZXRTZJUVXM,110,img5a_flixcart_com_image_short_z_j_7_altght-7-alisha-38-original-imaeh2d5jsz2ghd6_jpeg.png,100,http://img5a.flixcart.com/image/short/z/j/7/altght-7-alisha-38-original-imaeh2d5jsz2ghd6.jpeg,Specifications of Sicons Conditioning Conditoner Dog Shampoo (200 ml) General Pet Type Dog Brand Sicons Quantity 200 ml Model Number SH.DF-02 Type Conditioning Fragrance Conditoner Form Factor Gel In the Box Sales Package Shampoo Sicons Dog Fashion Conditioner Aloe Rinse,No rating available,Sicons,"{product_specification=>[{key=>Pet Type, value=>Dog}, {key=>Brand, value=>Sicons}, {key=>Quantity, value=>200 ml}, {key=>Model Number, value=>SH.DF-02}, {key=>Type, value=>Conditioning}, {key=>Fragrance, value=>Conditoner}, {key=>Form Factor, value=>Gel}, {key=>Sales Package, value=>Shampoo Sicons Dog Fashion Conditioner Aloe Rinse}]}"
ea98a65ad1e1b8688eddf89fbc7b3e27,ea98a65ad1e1b8688eddf89fbc7b3e28,ea98a65ad1e1b8688eddf89fbc7b3e29,ea98a65ad1e1b8688eddf89fbc7b3e30,ea98a65ad1e1b8688eddf89fbc7b3e31,ea98a65ad1e1b8688eddf89fbc7b3e32,ea98a65ad1e1b8688eddf89fbc7b3e33,img6a_flixcart_com_image_t-shirt_g_y_5_dlhbb445-beige-black-gyellow-purple-dongli-12-13-years-origi....png,ea98a65ad1e1b8688eddf89fbc7b3e34,http://img6a.flixcart.com/image/t-shirt/g/y/5/dlhbb445-beige-black-gyellow-purple-dongli-12-13-years-original-imaehb54re656maf.jpeg,"Alisha Solid Women's Cycling Shorts - Buy Black, White, Navy Alisha Solid Women's Cycling Shorts For Only Rs. 999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com",No rating available,Alisha,
7a7ba93ab20a2b50fd5a7dc74bcba063,2016-03-31 15:22:07 +0000,http://www.flipkart.com/dongli-printed-boy-s-round-neck-t-shirt/p/itmehbhxtchxzghk?pid=TSHEHBHSKBJWHFNF,dongli Printed Boy's Round Neck T-Shirt,Clothing >> Kids' Clothing >> Boys Wear >> Polos & T-Shirts >> dongli Polos & T-Shirts >> dongli Printed Boy's Round Neck T-Shirt (Pack of 4),TSHEHBHSKBJWHFNF,2400,img5a_flixcart_com_image_sandal_e_f_6_brown-black001-swagga0025-swagga-36-original-imaeh6zhsqwh8gaz....png,1039,http://img5a.flixcart.com/image/sandal/e/f/6/brown-black001-swagga0025-swagga-36-original-imaeh6zhsqwh8gaz.jpeg,"Specifications of dongli Printed Boy's Round Neck T-Shirt (Pack of 4) T-shirt Details Sleeve Half Sleeve Number of Contents in Sales Package Pack of 4 Fabric Cotton Type Round Neck Fit Regular General Details Pattern Printed Occasion Casual Ideal For Boy's In the Box 4 T Shirt Additional Details Style Code DLHBB445_BEIGE_BLACK_GYELLOW_PURPLE Fabric Care Wash with Similar Colors, Use Detergent for Colors",No rating available,dongli,"{product_specification=>[{key=>Sleeve, value=>Half Sleeve}, {key=>Number of Contents in Sales Package, value=>Pack of 4}, {key=>Fabric, value=>Cotton}, {key=>Type, value=>Round Neck}, {key=>Fit, value=>Regular}, {key=>Pattern, value=>Printed}, {key=>Occasion, value=>Casual}, {key=>Ideal For, value=>Boy's}, {value=>4 T Shirt}, {key=>Style Code, value=>DLHBB445_BEIGE_BLACK_GYELLOW_PURPLE}, {value=>Wash with Similar Colors, Use Detergent for Colors}]}"
9c26a5d85a59d6a34a199ae1df836ec3,2016-03-31 15:22:07 +0000,http://www.flipkart.com/swagga-women-clogs/p/itmeh75zqupd8scy?pid=SNDEH75ZFZ5REGFH,SWAGGA Women Clogs,Footwear >> Women's Footwear >> Sports Sandals >> SWAGGA Women Clogs,SNDEH75ZFZ5REGFH,1500,img5a_flixcart_com_image_pet-toy_n_a_r_a35-kennel-original-imaea5c3qxyqzrgz_jpeg.png,1500,http://img5a.flixcart.com/image/pet-toy/n/a/r/a35-kennel-original-imaea5c3qxyqzrgz.jpeg,"Key Features of SWAGGA Women Clogs Occasion: Ethnic Material: Leather Color: Brown, White Heel Height: 0,Specifications of SWAGGA Women Clogs General Occasion Ethnic Ideal For Women Sandal Details Type Clogs Heel Height 0 inch Outer Material Leather Color Brown, White13",No rating available,SWAGGA,"{product_specification=>[{key=>Occasion, value=>Ethnic}, {key=>Ideal For, value=>Women}, {key=>Type, value=>Clogs}, {key=>Heel Height, value=>0 inch}, {key=>Outer Material, value=>Leather}, {key=>Color, value=>Brown, White13}]}"
20cf08ae845d5fd8f2b8cf52b3b9d840,2016-01-03 20:56:50 +0000,http://www.flipkart.com/kennel-rubber-dumbell-bell-small-toy-dog/p/itmea6sfmyuwwgjq?pid=PTYEA6SFGD4X8NAR,Kennel Rubber Dumbell With Bell - Small Rubber Rubber Toy For Dog,Pet Supplies >> Toys >> Comfort Toys,PTYEA6SFGD4X8NAR,190,img6a_flixcart_com_image_lingerie-set_m_w_z_gp2151ipu-glus-30b-original-imae92jf44ygzdhm_jpeg.png,190,http://img6a.flixcart.com/image/lingerie-set/m/w/z/gp2151ipu-glus-30b-original-imae92jf44ygzdhm.jpeg,Buy Kennel Rubber Dumbell With Bell - Small Rubber Rubber Toy For Dog for Rs.190 online. Kennel Rubber Dumbell With Bell - Small Rubber Rubber Toy For Dog at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,No rating available,Kennel,"{product_specification=>[{key=>Pet Type, value=>Dog}, {key=>Brand, value=>Kennel}, {key=>Suitable For, value=>Adult, Young}, {key=>Activity Type, value=>Training}, {key=>Model Number, value=>A35}, {key=>Type, value=>Rubber Toy}, {key=>Model Name, value=>Rubber Dumbell With Bell - Small}, {key=>Material, value=>Rubber}, {key=>Chewable, value=>No}, {key=>Color, value=>Multicolor}, {key=>Weight, value=>159 g}, {key=>Sales Package, value=>Hard Toy}, {key=>Pack of, value=>1}]}"
bb41283056536d7af11e994ba4f9db81,2016-01-03 20:56:50 +0000,http://www.flipkart.com/glus-wedding-lingerie-set/p/itme92u9hecg3cyy?pid=LINE92U9KGZG25AY,Glus Wedding Lingerie Set,"Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Lingerie Sets >> Glus Lingerie Sets",LINE92U9KGZG25AY,1299,img5a_flixcart_com_image_skate_w_y_7_ve-ar-2132-w-4-5-1-veelys-quad-roller-shiny-white-original-ima....png,699,http://img5a.flixcart.com/image/skate/w/y/7/ve-ar-2132-w-4-5-1-veelys-quad-roller-shiny-white-original-imae5jpyfbmh4m4r.jpeg,Glus Wedding Lingerie Set - Buy Turquoise Glus Wedding Lingerie Set For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,No rating available,,"{product_specification=>[{key=>Number of Contents in Sales Package, value=>Pack of 1}, {key=>Fabric, value=>Polyamide}, {key=>Type, value=>Bra and Panty Set}, {key=>Function, value=>Wedding}, {key=>Series, value=>Fashion}, {key=>Style, value=>Front Open Bra and Bikini Cut Back Mesh Panty}, {key=>Neck, value=>V-neck}, {key=>Design, value=>Racer Back With Strings . Balconette Underwire Oushup Thick Pad Bra and Designer Bikini Cut Panty.}, {key=>Pattern, value=>Solid}, {key=>Ideal For, value=>Women's}, {key=>Occasion, value=>Wedding}, {key=>Cup Size, value=>B}, {key=>Cup Type, value=>Thick Padded Pushup Cups}, {value=>Wash With Similar Colors, Use Detergent For Colors}, {value=>Racer Back with strings , balconette underwire bar with front opening Bra. Designer bikini cut panty. String design at front and complete see through mesh at Back.}, {value=>Lingerie Set}]}"
ea91e47cac68b132887d7fc1175e91c2,2016-01-03 20:56:50 +0000,http://www.flipkart.com/veelys-shiny-white-quad-roller-skates-size-4-5-uk/p/itmec88wuhjgzwur?pid=SKTEC88WSNYJKWY7,Veelys Shiny White Quad Roller Skates - Size 4.5 UK,Sports & Fitness >> Other Sports >> Skating >> Skates >> Veelys Skates,SKTEC88WSNYJKWY7,3199,img5a_flixcart_com_image_vanity-box_8_5_t_j-635-bulaky-vanity-case-original-imadzy6awxhnqxuy_jpeg.png,2499,http://img5a.flixcart.com/image/vanity-box/8/5/t/j-635-bulaky-vanity-case-original-imadzy6awxhnqxuy.jpeg,Veelys Shiny White Quad Roller Skates - Size 4.5 UK only for Rs 2499 . Ideal For Boys . Buy online @ Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,No rating available,,"{product_specification=>[{key=>Playing Level, value=>Advanced}, {key=>Age Group, value=>4 - 18 Years}, {key=>Type, value=>Quad Roller}, {key=>Ideal For, value=>Boys}, {key=>Shoe Size, value=>4.5 UK}, {key=>Weight, value=>400 g}, {value=>NA}, {key=>Number of Contents in Sales Package, value=>Pack of 1}, {key=>Sales Package, value=>Pair Of Shoes}, {key=>Lining, value=>No}, {key=>Closure Type, value=>Automatic Rollers}]}"
bec784ef794cf596dbe2cbbaf5427ef0,2016-01-03 20:56:50 +0000,http://www.flipkart.com/bulaky-vanity-case-jewellery/p/itmdzy4ycfjhvctj?pid=VANDZY4YZFPEG85T,Bulaky vanity case Jewellery Vanity Case,Beauty and Personal Care >> Makeup >> Vanity Boxes >> Bulaky Vanity Boxes,VANDZY4YZFPEG85T,499,img6a_flixcart_com_image_legging-jegging_f_c_7_1-1-lg-green08-fdt-xl-original-imae58jpqzshhphj_jpeg.png,390,http://img6a.flixcart.com/image/legging-jegging/f/c/7/1-1-lg-green08-fdt-xl-original-imae58jpqzshhphj.jpeg,Buy Bulaky vanity case Jewellery Vanity Case for Rs.390 online. Bulaky vanity case Jewellery Vanity Case at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,3,,"{product_specification=>{key=>Body Material, value=>croco leather material}}"
171e0bcea390c17fd70e3ffa6c2cd187,2016-01-03 20:56:50 +0000,http://www.flipkart.com/fdt-women-s-leggings/p/itmeb2km9y7kdd6v?pid=LJGEB2KMCMMHHFC7,FDT Women's Leggings,Clothing >> Women's Clothing >> Fusion Wear >> Leggings & Jeggings >> Legging Jegging >> FDT Legging Jegging,LJGEB2KMCMMHHFC7,699,img6a_flixcart_com_image_cargo_n_g_h_cargo-38-green-madcaps-34-original-imae5qgvhjzvfzcu_jpeg.png,309,http://img6a.flixcart.com/image/cargo/n/g/h/cargo-38-green-madcaps-34-original-imae5qgvhjzvfzcu.jpeg,FDT Women's Leggings - Buy Parrot Green FDT Women's Leggings For Only Rs. 699 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,No rating available,,"{product_specification=>[{key=>Number of Contents in Sales Package, value=>Pack of 1}, {key=>Fabric, value=>Cotton}, {key=>Type, value=>Leggings}, {key=>Waistband, value=>Elastic}, {key=>Pattern, value=>Solid}, {key=>Ideal For, value=>Women's}, {value=>Gentle Machine Wash in Lukewarm Water, Do Not Bleach}]}"
a60ebb7803c6a31795de3f8949cb6f98,2016-01-03 20:56:50 +0000,http://www.flipkart.com/madcaps-c38gr30-men-s-cargos/p/itme6a53bczcafya?pid=CRGE6A53UX7CJMXX,Madcaps C38GR30 Men's Cargos,"Clothing >> Men's Clothing >> Cargos, Shorts & 3/4ths >> Cargos >> Madcaps Cargos",CRGE6A53UX7CJMXX,2199,img6a_flixcart_com_image_artificial-plant_g_s_n_bbajc218-bengal-blooms-original-imaeg8ety3zfcnvw_jp....png,1699,http://img6a.flixcart.com/image/artificial-plant/g/s/n/bbajc218-bengal-blooms-original-imaeg8ety3zfcnvw.jpeg,Madcaps C38GR30 Men's Cargos - Buy Green Madcaps C38GR30 Men's Cargos For Only Rs. 2199 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,No rating available,,"{product_specification=>[{key=>Number of Contents in Sales Package, value=>Pack of 1}, {key=>Fabric, value=>Cotton}, {key=>Fit, value=>Relaxed Fit}, {key=>Pattern, value=>Printed}, {key=>Ideal For, value=>Men's}, {value=>Gentle Machine Wash in Lukewarm Water, Do Not Bleach, Do Not Tumble Dry, Cool Iron, Do Not Dry Clean, Wash And Iron Inside Out, Wash With Similar Colors, Use Detergent}, {key=>Style Code, value=>CARGO 38 GREEN}]}"
186d40c6852da91166c7eb7856603c51,2016-05-11 09:26:02 +0000,http://www.flipkart.com/bengal-blooms-rose-artificial-plant-pot/p/itmegdhsahxvv5km?pid=ARPEGDHSXZJSHGSN,Bengal Blooms Rose Artificial Plant with Pot,Bengal Blooms Rose Artificial Plant with Pot (3...,ARPEGDHSXZJSHGSN,799,img5a_flixcart_com_image_fabric_u_g_e_w-nd-black-lehe-bt-indcrown-original-imaejbczrdg3464f_jpeg.png,579,http://img5a.flixcart.com/image/fabric/u/g/e/w-nd-black-lehe-bt-indcrown-original-imaejbczrdg3464f.jpeg,"Key Features of Bengal Blooms Rose Artificial Plant with Pot Assorted Height: 30 cm,Bengal Blooms Rose Artificial Plant with Pot (30 cm, Multicolor) Price: Rs. 579 The Bengal Blooms Decor your home with artificial flowers attached to a wonderful pot.,Specifications of Bengal Blooms Rose Artificial Plant with Pot (30 cm, Multicolor) General Brand Bengal Blooms Model Number BBAJC218 Type Assorted Bonsai No Model Name Rose Color Multicolor Pot Features Pot Included Yes Dimensions Total Height 30 cm In the Box Sales Package 1 Assorted Artificial plant with Pot",No rating available,Bengal Blooms,"{product_specification=>[{key=>Brand, value=>Bengal Blooms}, {key=>Model Number, value=>BBAJC218}, {key=>Type, value=>Assorted}, {key=>Bonsai, value=>No}, {key=>Model Name, value=>Rose}, {key=>Color, value=>Multicolor}, {key=>Pot Included, value=>Yes}, {key=>Total Height, value=>30 cm}, {key=>Sales Package, value=>1 Assorted Artificial plant with Pot}]}"
e71017e224688489edfe856f2308806d,2016-06-24 16:24:13 +0000,http://www.flipkart.com/indcrown-net-embroidered-semi-stitched-lehenga-choli-material/p/itmejx2n25hczzvh?pid=FABEJX2NHNKCYHKA,Indcrown Net Embroidered Semi-stitched Lehenga Choli Material,Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Lehenga Choli Material >> Indcrown Lehenga Choli Material >> Indcrown Net Embroidered Semi-stitched Lehenga C...,FABEJX2NHNKCYHKA,999,img5a_flixcart_com_image_diary-notebook_g_y_y_shopmania-nb00664-original-imaej4wguh2c6dfb_jpeg.png,699,http://img5a.flixcart.com/image/diary-notebook/g/y/y/shopmania-nb00664-original-imaej4wguh2c6dfb.jpeg,"Key Features of Indcrown Net Embroidered Semi-stitched Lehenga Choli Material Ghagra Choli , Ghagra, Choli, Dupatta Set , Lehenga Choli , Lehenga, Choli and Dupatta Set .,Indcrown Net Embroidered Semi-stitched Lehenga Choli Material (Semi-stitched) Price: Rs. 699 We have not authorised any other seller to sell our brand Indcrown . Any seller doing so is selling fake Indcrown Products. Buy original Indcrown products from the seller indcrown‘’ only,Specifications of Indcrown Net Embroidered Semi-stitched Lehenga Choli Material (Semi-stitched) Fabric Details Fabric Net Type Semi-stitched Lehenga Choli Material General Details Pattern Embroidered Ideal For Women's Color Multicolor Fabric Care Dry clean or else Normal Hand Wash Additional Details Other Details Lehnga Choli is an Indian traditional ware also known as Chaniya Choli. We at Bolly Lounge offers you to attract compliments by this attractive Lehnga Choli made with fine quality material and beautiful work which can be worn for functions, festivals, parties and even office also. This Lehnga Choli ...View More Lehnga Choli is an Indian traditional ware also known as Chaniya Choli. We at Bolly Lounge offers you to attract compliments by this attractive Lehnga Choli made with fine quality material and beautiful work which can be worn for functions, festivals, parties and even office also. This Lehnga Choli is comes with unstitched material so it can be stitched according to your taste and preference. Stunning Self Designed Partywear Salwar Suit Gives A Trendy Look. Suit Having Fine Embroidery Work Over All. A Fine Fabric Used To Make It, It Will Be Comfortable In All Season. Style Code R C Lehe Bt In the Box 1 Lehenga Choli And Duppta Set",No rating available,Indcrown,"{product_specification=>[{key=>Fabric, value=>Net}, {key=>Type, value=>Semi-stitched Lehenga Choli Material}, {key=>Pattern, value=>Embroidered}, {key=>Ideal For, value=>Women's}, {key=>Color, value=>Multicolor}, {value=>Dry clean or else Normal Hand Wash}, {key=>Other Details, value=>Lehnga Choli is an Indian traditional ware also known as Chaniya Choli. We at Bolly Lounge offers you to attract compliments by this attractive Lehnga Choli made with fine quality material and beautiful work which can be worn for functions, festivals, parties and even office also. This Lehnga Choli ...View More Lehnga Choli is an Indian traditional ware also known as Chaniya Choli. We at Bolly Lounge offers you to attract compliments by this attractive Lehnga Choli made with fine quality material and beautiful work which can be worn for functions, festivals, parties and even office also. This Lehnga Choli is comes with unstitched material so it can be stitched according to your taste and preference. Stunning Self Designed Partywear Salwar Suit Gives A Trendy Look. Suit Having Fine Embroidery Work Over All. A Fine Fabric Used To Make It, It Will Be Comfortable In All Season.}, {key=>Style Code, value=>R C Lehe Bt}, {value=>1 Lehenga Choli And Duppta Set}]}"
6286847ee2da18f587503db49511c539,2016-06-24 16:24:13 +0000,http://www.flipkart.com/shopmania-music-band-a5-notebook-spiral-bound/p/itmej6z8xckfqbvt?pid=DIAEJ6Z8BEDTGGYY,Shopmania Music Band A5 Notebook Spiral Bound,Pens & Stationery >> Diaries & Notebooks >> Notebooks >> Designer >> Shopmania Designer >> Shopmania Music Band A5 Notebook Spiral Bound (M...,DIAEJ6Z8BEDTGGYY,499,img6a_flixcart_com_image_diary-notebook_e_g_h_shopmania-nb00678-original-imaej4whhbgzn5z3_jpeg.png,275,http://img6a.flixcart.com/image/diary-notebook/e/g/h/shopmania-nb00678-original-imaej4whhbgzn5z3.jpeg,"Specifications of Shopmania Music Band A5 Notebook Spiral Bound (Multicolor) General Ruling Ruled Model id NB00664 Type Notebook GSM 75 Cover Type 300 GSM Hard Laminated Cover No. of Pages 160 Brand Name Shopmania Binding Spiral Bound Color Multicolor Size A5 Dimensions Length 9 inch Width 6 inch Special Features Can be used as Notepad, Diary, Writing pad In the Box Sales Package 1 Notebook",No rating available,Shopmania,"{product_specification=>[{key=>Ruling, value=>Ruled}, {key=>Model id, value=>NB00664}, {key=>Type, value=>Notebook}, {key=>GSM, value=>75}, {key=>Cover Type, value=>300 GSM Hard Laminated Cover}, {key=>No. of Pages, value=>160}, {key=>Brand Name, value=>Shopmania}, {key=>Binding, value=>Spiral Bound}, {key=>Color, value=>Multicolor}, {key=>Size, value=>A5}, {key=>Length, value=>9 inch}, {key=>Width, value=>6 inch}, {value=>Can be used as Notepad, Diary, Writing pad}, {key=>Sales Package, value=>1 Notebook}]}"
0686fec9b70e5039583a38119ca0c835,2016-06-24 16:24:13 +0000,http://www.flipkart.com/shopmania-music-band-a5-notebook-spiral-bound/p/itmej6z8tagp7gsy?pid=DIAEJ6Z8KQFWDEGH,Shopmania Music Band A5 Notebook Spiral Bound,Pens & Stationery >> Diaries & Notebooks >> Notebooks >> Designer >> Shopmania Designer >> Shopmania Music Band A5 Notebook Spiral Bound (M...,DIAEJ6Z8KQFWDEGH,499,img5a_flixcart_com_image_diary-notebook_6_j_u_tiara-diaries-244-original-imaej4qrfnczpn8k_jpeg.png,275,http://img5a.flixcart.com/image/diary-notebook/6/j/u/tiara-diaries-244-original-imaej4qrfnczpn8k.jpeg,"Specifications of Shopmania Music Band A5 Notebook Spiral Bound (Multicolor) General Ruling Ruled Model id NB00678 Type Notebook GSM 75 Cover Type 300 GSM Hard Laminated Cover No. of Pages 160 Brand Name Shopmania Binding Spiral Bound Color Multicolor Size A5 Dimensions Length 9 inch Width 6 inch Special Features Can be used as Notepad, Diary, Writing pad In the Box Sales Package 1 Notebook",No rating available,Shopmania,"{product_specification=>[{key=>Ruling, value=>Ruled}, {key=>Model id, value=>NB00678}, {key=>Type, value=>Notebook}, {key=>GSM, value=>75}, {key=>Cover Type, value=>300 GSM Hard Laminated Cover}, {key=>No. of Pages, value=>160}, {key=>Brand Name, value=>Shopmania}, {key=>Binding, value=>Spiral Bound}, {key=>Color, value=>Multicolor}, {key=>Size, value=>A5}, {key=>Length, value=>9 inch}, {key=>Width, value=>6 inch}, {value=>Can be used as Notepad, Diary, Writing pad}, {key=>Sales Package, value=>1 Notebook}]}"
ea2406dc597bee2abb6b867fa668501f,2016-06-24 16:24:13 +0000,http://www.flipkart.com/tiara-diaries-2016-2017-designer-la-kaarta-taking-action-getting-result-set-3-b5-notebook-hard-bound/p/itmej8fgzwbenga9?pid=DIAEJ8FGHZ3K86JU,Tiara Diaries 2016-2017 Designer LA Kaarta TAKING ACTION GETTING RESULT (Set of 3) B5 Notebook Hard Bound,Pens & Stationery >> Diaries & Notebooks >> Notebooks >> Designer >> Tiara Diaries Designer >> Tiara Diaries 2016-2017 Designer LA Kaarta \TAKI...,DIAEJ8FGHZ3K86JU,1000,img5a_flixcart_com_image_waistcoat_v_z_6_lkod112-kajci-free-original-imaefwvpj9z63znz_jpeg.png,837,http://img5a.flixcart.com/image/waistcoat/v/z/6/lkod112-kajci-free-original-imaefwvpj9z63znz.jpeg,"Specifications of Tiara Diaries 2016-2017 Designer LA Kaarta TAKING ACTION GETTING RESULT (Set of 3) B5 Notebook Hard Bound (Coffee, Pack of 3) General Ruling ruled Model id 244 Type Notebook No. of Pages 216 Brand Name Tiara Diaries Binding Hard Bound Size B5 Color Coffee",No rating available,Tiara Diaries,"{product_specification=>[{key=>Ruling, value=>ruled}, {key=>Model id, value=>244}, {key=>Type, value=>Notebook}, {key=>No. of Pages, value=>216}, {key=>Brand Name, value=>Tiara Diaries}, {key=>Binding, value=>Hard Bound}, {key=>Size, value=>B5}, {key=>Color, value=>Coffee}]}"
5935ed077915347dc695744df68c565c,2016-03-03 07:19:26 +0000,http://www.flipkart.com/kajci-embroidered-women-s-waistcoat/p/itmeg2fyaezq59fn?pid=WSCEG2FYDYFDSVZ6,KAJCI Embroidered Women's Waistcoat,Clothing >> Women's Clothing >> Formal Wear >> Waistcoats >> KAJCI Waistcoats >> KAJCI Embroidered Women's Waistcoat,WSCEG2FYDYFDSVZ6,1200,img6a_flixcart_com_image_packaging-security-bag_6_y_q_8-x-10-inches-security-bags-without-pod-jacke....png,699,http://img6a.flixcart.com/image/packaging-security-bag/6/y/q/8-x-10-inches-security-bags-without-pod-jacket-courier-bag-original-imaegbk8qhhq68gd.jpeg,Specifications of KAJCI Embroidered Women's Waistcoat General Details Pattern Embroidered Ideal For Women's Waistcoat Details Fabric Art Silk In the Box Waistcoat Additional Details Style Code LKOD112 Fabric Care Dry Clean Only,No rating available,KAJCI,"{product_specification=>[{key=>Pattern, value=>Embroidered}, {key=>Ideal For, value=>Women's}, {key=>Fabric, value=>Art Silk}, {value=>Waistcoat}, {key=>Style Code, value=>LKOD112}, {value=>Dry Clean Only}]}"
89fcdddaad50084e395d0928a7426afe,2016-03-03 07:19:26 +0000,http://www.flipkart.com/packman-8-x-10-inches-security-bags-without-pod-jacket-courier-bag/p/itmegbtrgzn3hzbc?pid=PKBEGBTRKKHU26YQ,Packman 8 x 10 inches Security Bags Without POD Jacket Courier Bag Security Bag,Pens & Stationery >> Office Supplies >> Packaging Security Bags >> Packman Packaging Security Bags >> Packman 8 x 10 inches Security Bags Without POD ...,PKBEGBTRKKHU26YQ,350,img6a_flixcart_com_image_waistcoat_d_z_y_tl-012-pick-pocket-xxl-original-imaefurnjgst7nqg_jpeg.png,298,http://img6a.flixcart.com/image/waistcoat/d/z/y/tl-012-pick-pocket-xxl-original-imaefurnjgst7nqg.jpeg,"Key Features of Packman 8 x 10 inches Security Bags Without POD Jacket Courier Bag Security Bag Supplying to Over 200 Companies around world International E-commerce Standard Direct From ISO 9002 Factory 60 Microns High Quality Bags Longer Lasting Protection,Packman 8 x 10 inches Security Bags Without POD Jacket Courier Bag Security Bag (21.59 x 27.95 Pack of 100) Price: Rs. 298 Courier Bag,Specifications of Packman 8 x 10 inches Security Bags Without POD Jacket Courier Bag Security Bag (21.59 x 27.95 Pack of 100) General Bubble Wrap Present No Brand Packman Model Number 8 x 10 inches Security Bags Without POD Jacket Courier Bag Water Resistant Yes Tamper Proof Yes Material Plastic POD Jacket Available No Color Grey Size 21.59 x 27.95 Dimensions Weight 600 g Other Dimensions 8 x 10 Thickness 60 micron Additional Features Other Features security bag In the Box Sales Package 1 pack contains 100 pcs Pack of 100",No rating available,Packman,"{product_specification=>[{key=>Bubble Wrap Present, value=>No}, {key=>Brand, value=>Packman}, {key=>Model Number, value=>8 x 10 inches Security Bags Without POD Jacket Courier Bag}, {key=>Water Resistant, value=>Yes}, {key=>Tamper Proof, value=>Yes}, {key=>Material, value=>Plastic}, {key=>POD Jacket Available, value=>No}, {key=>Color, value=>Grey}, {key=>Size, value=>21.59 x 27.95}, {key=>Weight, value=>600 g}, {key=>Other Dimensions, value=>8 x 10}, {key=>Thickness, value=>60 micron}, {key=>Other Features, value=>security bag}, {key=>Sales Package, value=>1 pack contains 100 pcs}, {key=>Pack of, value=>100}]}"
b9b183aa18d3a721d2ac23e7184525b0,2016-03-03 07:19:26 +0000,http://www.flipkart.com/pick-pocket-embroidered-women-s-waistcoat/p/itmefuv4c2beuazq?pid=WSCEFUV4TVWT73ZB,Pick Pocket Embroidered Women's Waistcoat,Clothing >> Women's Clothing >> Formal Wear >> Waistcoats >> Pick Pocket Waistcoats >> Pick Pocket Embroidered Women's Waistcoat,WSCEFUV4TVWT73ZB,899,img6a_flixcart_com_image_pouch-potli_u_x_v_aelkabj01224-a-angelfish-potli-silk-potali-original-imae....png,899,http://img6a.flixcart.com/image/pouch-potli/u/x/v/aelkabj01224-a-angelfish-potli-silk-potali-original-imaeeprypmwscfp9.jpeg,Specifications of Pick Pocket Embroidered Women's Waistcoat General Details Pattern Embroidered Occasion Casual Ideal For Women's Waistcoat Details Lining Polyester Fabric Bengal Silk Additional Details Style Code TL-012 Fabric Care First Time Dry Clean,No rating available,Pick Pocket,"{product_specification=>[{key=>Pattern, value=>Embroidered}, {key=>Occasion, value=>Casual}, {key=>Ideal For, value=>Women's}, {key=>Lining, value=>Polyester}, {key=>Fabric, value=>Bengal Silk}, {key=>Style Code, value=>TL-012}, {value=>First Time Dry Clean}]}"
